scenario,window,train_start,train_end,test_start,test_end,train_trades,train_return,train_pf,test_trades,test_return,test_pf,test_dd,test_median,test_positive
S72_SL5_TP15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,78,142.18520249687452,1.9526188534698483,20,36.73454122166142,2.391153510047586,-21.70812979843325,-0.10642079525480225,True
S72_SL5_TP15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,75,211.6924611055387,2.5503083268383975,23,1.8265335967088348,1.1286731796544733,-24.10517215654926,-0.27408372833224154,True
S72_SL5_TP15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,81,36.31082375147836,1.3063808878789045,20,42.432595251273874,2.9475955753790757,-7.732590912371107,0.9872936203936147,True
S72_SL5_TP15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,73,81.10087169684894,1.8274212698675252,20,65.07805629616593,6.768920564354712,-6.32196751743307,-0.15622993872190777,True
S72_SL5_TP15,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,75,93.00636220138487,1.832473363303177,24,-27.506682876669153,0.5596293950900958,-38.33714323475766,-2.65087466242479,False
S72_SL5_TP15,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,77,423.8897452081283,3.183410510134019,17,76.93606871997119,3.365434567418965,-19.417676096642012,0.40376056580990766,True
S72_SL6_TP8,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,61,-58.68608971666753,0.48135145255832396,4,4.278433162951822,inf,0.0,0.6698176663097468,True
S72_SL6_TP8,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,49,-50.65595122290265,0.3935608320105992,16,-21.79465678137611,0.35267373928559087,-26.290883279507526,-0.3396407592841931,False
S72_SL6_TP8,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,49,-56.391922831300036,0.25323465959113534,15,13.913127456076047,2.176947147660282,-10.032841677815563,-0.2019999400017956,True
S72_SL6_TP8,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,56,-25.137774231893918,0.7344565829577396,21,31.952227501685805,3.5303859878989274,-6.2000000000000055,-0.07838776928421592,True
S72_SL6_TP8,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,68,-4.276955265369143,1.0002987098688516,25,3.2555521824456646,1.1427429615981728,-20.58699997972273,-0.03509290899510448,True
S72_SL6_TP8,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,73,-29.285242249772736,0.7475726130312965,20,29.686231170139067,2.2103449196884504,-15.831864806036588,2.0832358933355555,True
S72_SL6_TP8,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,80,-21.189721654380598,0.8892946872778441,22,57.92954742983978,4.154737474529124,-6.200000000000017,0.4434870299125595,True
S72_SL6_TP8,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,83,36.185287545623844,1.2978508602542962,21,36.37779294226207,2.5319370353980175,-12.702160680869412,1.1724987172909265,True
S72_SL6_TP8,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,80,179.67737356167012,2.4575924215145277,21,-4.347584402015192,0.9014962148276051,-18.195158292735456,-0.2,False
S72_SL6_TP8,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,80,-31.081524316019028,0.8129516561835786,21,22.126558243617488,1.800421013305129,-8.705875818358743,0.5462686567164312,True
S72_SL6_TP8,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,79,121.39564494078607,1.9593063491987184,23,55.72364272660546,3.3591494961320274,-6.615272605046663,0.47365269461077125,True
S72_SL6_TP8,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,80,122.8011656533588,1.9370546934601145,29,-5.473627559879491,0.9893153512123563,-30.776054462388057,-0.5006614552014452,False
S72_SL6_TP8,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,89,271.77789594370705,2.280510595842739,20,61.48113052764934,2.9189080916378214,-17.470632800000008,3.6914435904729537,True
S72_SL6_TP10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,61,-53.86934291682613,0.5571086425314697,4,4.278433162951822,inf,0.0,0.6698176663097468,True
S72_SL6_TP10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,48,-54.777406199828015,0.3318550414469305,16,-20.343722769898896,0.40834722140644925,-26.290883279507515,-0.3396407592841931,False
S72_SL6_TP10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,49,-59.78660314496452,0.2217228087620965,14,-10.562962090559846,0.43175349967599247,-11.603883171625107,-0.21997802497076818,False
S72_SL6_TP10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,55,-42.15453695390454,0.49258220762443655,21,33.16997323904995,2.7628828397785945,-11.652130245055615,-0.07838776928421592,True
S72_SL6_TP10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-47.268811292142686,0.5427031141783446,26,9.729710958806258,1.292671181775294,-17.470632800000008,-0.11154663449214325,True
S72_SL6_TP10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,76,0.047865107315892,1.0609389600101442,20,21.67108042766044,1.9015058724697307,-13.757214610680613,1.577666842590997,True
S72_SL6_TP10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,83,-25.773737259090378,0.8702091217644097,23,45.52341867484002,3.1519610673846477,-6.200000000000017,-0.10843104927380481,True
S72_SL6_TP10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,81,20.173000492621675,1.2043991151521367,20,24.616715071395202,2.134219361183038,-18.448233566812355,-0.08479262672811388,True
S72_SL6_TP10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,76,182.08295949290863,2.5876910928964847,22,-6.917950084840607,0.8574838112665536,-18.195158292735456,-0.23704186416612077,False
S72_SL6_TP10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,81,7.97358992050381,1.1206813730738752,20,33.01076469489943,2.427817576263078,-8.705875818358743,0.9872936203936147,True
S72_SL6_TP10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,76,151.67686009500173,2.2674335277460185,20,51.398167431622866,4.20037717382048,-6.200000000000017,0.18059640858347786,True
S72_SL6_TP10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,76,139.21712352245174,2.127739869995513,24,12.189574666087278,1.2933878830531413,-25.539843167805664,-0.4939283183396368,True
S72_SL6_TP10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,82,187.40483831856002,2.086353845731316,19,73.52883634876815,3.224204990969721,-17.470632800000008,1.0334632876772611,True
S72_SL6_TP12,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,59,-46.09083643776592,0.6404887643084107,4,4.278433162951822,inf,0.0,0.6698176663097468,True
S72_SL6_TP12,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,47,-53.92338332469417,0.3291494280869052,15,-18.64867780602405,0.46792930402107824,-26.069038607405215,-0.37921146953405743,False
S72_SL6_TP12,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,49,-59.78660314496452,0.2217228087620965,14,-10.562962090559846,0.43175349967599247,-11.603883171625107,-0.21997802497076818,False
S72_SL6_TP12,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,55,-44.54338950134024,0.449126769045528,20,49.08255244962405,5.572096684040974,-6.200000000000017,0.20347406075550428,True
S72_SL6_TP12,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-40.61170370365031,0.6198829236233202,24,13.059708481048204,1.4096951239889652,-20.40402852327057,-0.11154663449214325,True
S72_SL6_TP12,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,71,-3.8320337350870592,1.0274624613337575,20,23.887311400841902,1.985766874206969,-13.757214610680624,1.577666842590997,True
S72_SL6_TP12,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,79,-7.498596007668656,1.0116189497972914,20,51.65577919740891,4.4041939629792015,-6.200000000000017,0.4434870299125595,True
S72_SL6_TP12,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,80,48.29634362206647,1.3753694529069955,20,27.97652378291675,2.1431140534963866,-20.664238904489373,-0.10642079525480225,True
S72_SL6_TP12,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,72,160.60235682800968,2.478852392014669,21,2.8826228688249467,1.1689675970003803,-18.195158292735446,-0.2,True
S72_SL6_TP12,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,81,-18.897246464807772,0.9400396706428019,21,29.350632158964274,2.029273384020445,-8.705875818358743,0.5462686567164312,True
S72_SL6_TP12,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,74,93.99009305436228,1.8838242092508188,20,62.734064670158965,4.781936621704232,-6.200000000000017,0.18059640858347786,True
S72_SL6_TP12,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,76,110.3725225245444,1.7945180803412182,24,11.40838353414686,1.2889628640223132,-19.930817523209587,-0.4939283183396368,True
S72_SL6_TP12,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,80,339.31179386405887,2.558845464907259,17,60.39977505234568,2.9412468891499115,-22.764352467536654,0.41259706643657096,True
S72_SL6_TP15,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,58,-37.25574451238193,0.7370548136643199,4,4.278433162951822,inf,0.0,0.6698176663097468,True
S72_SL6_TP15,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,47,-53.92338332469417,0.3291494280869052,14,-26.406589325194453,0.14091281157377514,-29.863302829657712,-1.2850808478892084,False
S72_SL6_TP15,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,49,-59.78660314496452,0.2217228087620965,14,-10.562962090559846,0.43175349967599247,-11.603883171625107,-0.21997802497076818,False
S72_SL6_TP15,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,54,-53.20194239060714,0.3106205909343544,20,61.40874964460632,6.542627091514902,-6.2000000000000055,0.20347406075550428,True
S72_SL6_TP15,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,67,-30.59973627077778,0.7049694537969444,24,-14.202188025313456,0.7545196314370992,-27.387031445283206,-0.5536296285619078,False
S72_SL6_TP15,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,72,-16.816131238809607,0.9135520877270032,20,27.211657860614036,2.112158376812826,-13.757214610680602,1.577666842590997,True
S72_SL6_TP15,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,80,31.96129332847115,1.2988363579350128,20,64.42391429660663,6.78651106414826,-6.200000000000017,0.710293046715105,True
S72_SL6_TP15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,79,52.79073341400746,1.4392898550964561,21,53.67708990752558,2.760064330429788,-12.914518207123859,0.030414746543772242,True
S72_SL6_TP15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,73,114.75627803733835,2.0190056356684587,21,6.222214187685782,1.2897514080941657,-18.19515829273547,-0.2,True
S72_SL6_TP15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,80,-3.7208610239214734,1.0580281332417332,21,36.385664668273975,2.2456291285453953,-8.705875818358743,0.5462686567164312,True
S72_SL6_TP15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,71,53.915085695560514,1.5683578224035961,20,65.07805629616593,6.768920564354712,-6.32196751743307,-0.15622993872190777,True
S72_SL6_TP15,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,74,157.17657528298923,2.295469873503255,21,-19.459367201852096,0.6699612117124412,-34.957602184337524,-0.8638566912539611,False
S72_SL6_TP15,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,79,396.9448349408441,2.7963030520587684,17,88.02009247785362,3.6114108145126127,-22.764352467536654,0.41259706643657096,True
S75_SL4_TP8,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,44,-37.19665630250562,0.5457761199323645,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
S75_SL4_TP8,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,39,-25.23655153240859,0.6351095957984494,20,-21.811271285534716,0.38544868068499694,-28.944307784516553,-0.26002603260987783,False
S75_SL4_TP8,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,47,-45.119348133429796,0.3307924100978341,20,1.341337364116968,1.0971040277552242,-13.996697218961952,-0.21997802497076818,True
S75_SL4_TP8,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,55,-21.761879964644958,0.7208987933596608,19,20.398180759520667,2.337289834441445,-12.052101753638622,-0.1800259662438906,True
S75_SL4_TP8,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,72,-19.847355843524962,0.808328209778787,24,37.212182104101885,2.522643421302844,-8.223599999999987,0.4690899438279163,True
S75_SL4_TP8,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,77,81.05533014716764,1.8537356412649213,20,36.830680912299286,2.836820164792461,-10.203600545455405,2.0832358933355555,True
S75_SL4_TP8,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,87,104.0406590440382,1.781353936531472,22,57.9952617423126,4.309076661917958,-4.200000000000004,0.4434870299125595,True
S75_SL4_TP8,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,88,108.21586441664795,1.7204253614671137,21,23.384254872902723,1.934273138269517,-17.380362715148067,0.33619302949061697,True
S75_SL4_TP8,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,83,186.41475733840971,2.5529762068431943,23,-8.416788355800763,0.777561649072349,-22.52222092158013,-0.27408372833224154,False
S75_SL4_TP8,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,84,23.176822135752694,1.2282939454757638,21,26.39951427510536,2.035513996870223,-8.223600000000008,0.5462686567164312,True
S75_SL4_TP8,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,83,53.63916602517853,1.4551220510878675,25,73.63480793658799,4.455626522271807,-7.342539731869913,0.47365269461077125,True
S75_SL4_TP8,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,83,47.71895271350546,1.424059249160266,33,-8.46739524729494,0.9289067966513079,-22.908898567259463,-1.7471167369901506,False
S75_SL4_TP8,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,93,341.75606843056954,2.52988716164954,20,75.70028422378236,4.157104215823722,-12.078208800000013,3.6914435904729537,True
S75_SL4_TP10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,44,-36.54584733021213,0.5732458700301629,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
S75_SL4_TP10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,39,-28.309942914104536,0.6024993351583688,20,-20.36064552088788,0.437925100915724,-28.944307784516543,-0.26002603260987783,False
S75_SL4_TP10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,47,-49.39306504114677,0.2698431027261952,20,-22.108467765154106,0.38938276515028764,-29.06053530524052,-1.1787405766489787,False
S75_SL4_TP10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,54,-37.15610463478435,0.4874415065819173,20,0.1298640555181585,1.068692212518862,-25.38310204581836,-0.5908504050307792,True
S75_SL4_TP10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,68,-11.878143836084087,0.902434563954667,23,51.61104223144821,3.0143768003567604,-8.223599999999998,0.4576243321002817,True
S75_SL4_TP10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,76,25.58080757793808,1.2920857097694185,20,21.577831821953588,1.8845826741414136,-10.905740492461625,1.577666842590997,True
S75_SL4_TP10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,82,41.14169980081701,1.3643003760129517,23,48.20626863555615,3.577237506535454,-5.736894943698834,0.3496921723834758,True
S75_SL4_TP10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,82,104.20832482753859,1.8002063724991646,20,44.62900186838752,3.4827663205054464,-7.861148291566056,0.6014567319173494,True
S75_SL4_TP10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,80,183.2894120330609,2.555138630596671,24,-8.977546660252356,0.7970805257867395,-22.522220921580114,-0.45562880535918704,False
S75_SL4_TP10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,87,-0.260211193655846,1.055297044646968,20,34.7905379527345,2.571478728476203,-8.223600000000008,0.9872936203936147,True
S75_SL4_TP10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,81,113.06942251545476,1.8526489055720354,21,52.56307215761691,4.7241799607636805,-7.342539731869923,-0.11245987744381553,True
S75_SL4_TP10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,84,80.49631626093384,1.5873073508158229,29,9.836222469100298,1.237335098658454,-19.400264438391513,-0.6734350341925264,True
S75_SL4_TP10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,86,240.0014183739031,2.4177649442958646,20,104.98461558727321,5.046185515947498,-12.078208800000013,3.6914435904729537,True
S75_SL4_TP12,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,44,-33.014864614139896,0.6346705124140538,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
S75_SL4_TP12,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,39,-27.00411309468935,0.6284860002528794,20,-18.90190505682885,0.49053006035339664,-23.888611458667853,-0.26002603260987783,False
S75_SL4_TP12,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,47,-49.39306504114677,0.2698431027261952,20,-19.491100223710767,0.45403921144320286,-27.988461738560634,-0.4844348823432818,False
